Date,High,High,High,High
2019-10-02,9.529999732971191,18.950000762939453,3.3299999237060547,1.243280053138733
2019-10-03,,19.5,3.3399999141693115,1.2151910066604614
2019-10-04,9.84000015258789,19.200000762939453,3.319999933242798,1.2133489847183228
2019-10-07,9.6850004196167,19.25,3.2899999618530273,1.2336100339889526
2019-10-08,9.520000457763672,19.200000762939453,3.190000057220459,1.2193349599838257
2019-10-09,9.600000381469727,19.149999618530273,3.1600000858306885,1.2220979928970337
2019-10-10,9.59000015258789,19.100000381469727,3.1500000953674316,1.2197959423065186
2019-10-11,9.53499984741211,19.149999618530273,3.119999885559082,1.2755130529403687
2019-10-14,9.46500015258789,19.200000762939453,3.1600000858306885,1.3257050514221191
2019-10-15,9.460000038146973,19.25,3.119999885559082,1.343662977218628
2019-10-16,9.399999618530273,19.299999237060547,3.130000114440918,1.3220210075378418
2019-10-17,9.454999923706055,19.299999237060547,3.1500000953674316,1.320639967918396
2019-10-18,9.510000228881836,19.299999237060547,3.1500000953674316,1.3326120376586914
2019-10-21,9.529999732971191,19.5,3.140000104904175,1.3395190238952637
2019-10-22,9.4399995803833,19.5,3.1500000953674316,1.3372169733047485
2019-10-23,9.255000114440918,19.5,3.1500000953674316,1.3307700157165527
2019-10-24,8.8149995803833,19.0,3.119999885559082,1.3187979459762573
2019-10-25,8.850000381469727,19.049999237060547,3.119999885559082,1.3270859718322754
2019-10-28,8.65999984741211,19.25,3.0999999046325684,1.3335330486297607
2019-10-29,8.649999618530273,19.25,3.0999999046325684,1.3326120376586914
2019-10-30,8.539999961853027,19.399999618530273,3.140000104904175,1.3164949417114258
2019-10-31,8.694999694824219,19.399999618530273,3.130000114440918,1.3086669445037842
2019-11-01,8.614999771118164,19.350000381469727,3.1500000953674316,1.3123509883880615
2019-11-04,8.6850004196167,19.5,3.140000104904175,1.3164949417114258
2019-11-05,8.59000015258789,19.450000762939453,3.1500000953674316,1.3123509883880615
2019-11-06,8.770000457763672,19.5,3.1500000953674316,1.3183369636535645
2019-11-07,8.704999923706055,20.0,3.1500000953674316,1.334913969039917
2019-11-08,8.595000267028809,20.5,3.1500000953674316,1.3059049844741821
2019-11-11,8.449999809265137,20.5,3.1500000953674316,1.3031419515609741
2019-11-12,8.5,20.799999237060547,3.1600000858306885,1.3123509883880615
2019-11-13,8.414999961853027,20.700000762939453,3.140000104904175,1.3160350322723389
2019-11-14,8.324999809265137,20.799999237060547,3.140000104904175,1.310049057006836
2019-11-15,8.335000038146973,20.899999618530273,3.130000114440918,1.3132719993591309
2019-11-18,8.385000228881836,20.799999237060547,3.109999895095825,1.3385980129241943
2019-11-19,8.460000038146973,20.799999237060547,3.109999895095825,1.3303099870681763
2019-11-20,8.524999618530273,20.799999237060547,3.0899999141693115,1.3275469541549683
2019-11-21,8.550000190734863,21.0,3.130000114440918,1.323403000831604
2019-11-22,8.600000381469727,20.899999618530273,3.130000114440918,1.3243240118026733
2019-11-25,8.444999694824219,21.399999618530273,3.119999885559082,1.3137329816818237
2019-11-26,8.494999885559082,21.700000762939453,3.109999895095825,1.331691026687622
2019-11-27,8.6899995803833,21.899999618530273,3.119999885559082,1.3238630294799805
2019-11-28,8.545000076293945,22.399999618530273,3.0899999141693115,1.2962349653244019
2019-11-29,8.510000228881836,22.299999237060547,3.109999895095825,1.2884069681167603
2019-12-02,8.630000114440918,22.399999618530273,3.0999999046325684,1.2970000505447388
2019-12-03,8.545000076293945,22.399999618530273,3.0999999046325684,1.2704999446868896
2019-12-04,8.649999618530273,22.399999618530273,3.059999942779541,1.2960000038146973
2019-12-05,8.720000267028809,22.399999618530273,3.0299999713897705,1.3224999904632568
2019-12-06,8.694999694824219,22.799999237060547,3.0299999713897705,1.3144999742507935
2019-12-09,8.850000381469727,22.600000381469727,3.0,1.3020000457763672
2019-12-10,8.944999694824219,22.399999618530273,3.059999942779541,1.2879999876022339
2019-12-11,9.175000190734863,20.899999618530273,3.0799999237060547,1.2760000228881836
2019-12-12,9.015000343322754,21.399999618530273,3.0799999237060547,1.246000051498413
2019-12-13,8.75,21.200000762939453,3.0799999237060547,1.2899999618530273
2019-12-16,8.710000038146973,20.700000762939453,3.0899999141693115,1.2979999780654907
