Date,Volume,Volume,Volume,Volume
2022-03-25,106603.0,3115.0,5690,5972092.0
2022-03-28,126653.0,323.0,752,8364302.0
2022-03-29,466118.0,1695.0,4156,13182172.0
2022-03-30,290764.0,3922.0,1084,6985175.0
2022-03-31,167948.0,455.0,9609,4415821.0
2022-04-01,159794.0,3334.0,2892,6772523.0
2022-04-04,216599.0,484.0,1322,6998410.0
2022-04-05,186245.0,1169.0,8856,11432421.0
2022-04-06,449748.0,3530.0,2502,8774799.0
2022-04-07,263597.0,1511.0,12184,9276862.0
2022-04-08,134565.0,484.0,2200,3864077.0
2022-04-11,157951.0,1804.0,3892,5774975.0
2022-04-12,112816.0,1885.0,2868,5374195.0
2022-04-13,185270.0,1324.0,3264,3312426.0
2022-04-14,194330.0,471.0,1222,2615076.0
2022-04-19,241312.0,644.0,9347,4737728.0
2022-04-20,186047.0,609.0,1507,7137782.0
2022-04-21,0.0,1115.0,97788,12888960.0
2022-04-22,0.0,1505.0,103942,4932583.0
2022-04-25,105390.0,1092.0,58536,3757614.0
2022-04-26,123410.0,889.0,80585,6046290.0
2022-04-27,0.0,613.0,40855,5324700.0
2022-04-28,111215.0,1868.0,63009,3303289.0
2022-04-29,98287.0,4111.0,56397,7571826.0
2022-05-02,60330.0,691.0,20007,4541241.0
2022-05-03,87913.0,1626.0,7766,6347194.0
2022-05-04,134677.0,752.0,4546,2366947.0
2022-05-05,222132.0,1116.0,1601,5848092.0
2022-05-06,0.0,1628.0,4734,4264438.0
2022-05-09,288919.0,535.0,15300,3593770.0
2022-05-10,457371.0,317.0,5147,4205556.0
2022-05-11,466974.0,1628.0,8047,3168906.0
2022-05-12,255951.0,775.0,1512,4806822.0
2022-05-13,0.0,373.0,1438,6621691.0
2022-05-16,164227.0,486.0,17098,7949838.0
2022-05-17,277105.0,1006.0,8655,8307143.0
2022-05-18,593131.0,1696.0,9824,2230208.0
2022-05-19,0.0,1017.0,4072,4929446.0
2022-05-20,313838.0,2745.0,1287,6874144.0
2022-05-23,191367.0,207.0,12219,9757779.0
2022-05-24,169192.0,836.0,718,5975597.0
2022-05-25,0.0,581.0,4018,6028703.0
2022-05-26,192078.0,187.0,3344,14235257.0
2022-05-27,0.0,435.0,7692,7029533.0
2022-05-30,0.0,2675.0,13274,11539848.0
2022-05-31,222654.0,1940.0,4619,7874336.0
2022-06-01,173836.0,1253.0,54661,8210317.0
2022-06-02,0.0,1375.0,43915,11292096.0
2022-06-03,0.0,1168.0,11940,16735126.0
2022-06-06,120686.0,222.0,5565,8588285.0
2022-06-07,260300.0,771.0,10373,5313028.0
2022-06-08,225289.0,277.0,198689,3274267.0
2022-06-09,160572.0,987.0,209561,7024382.0
2022-06-10,249352.0,678.0,72444,9097824.0
2022-06-13,469140.0,1398.0,35354,8354858.0
2022-06-14,367106.0,238.0,28145,5148037.0
2022-06-15,263304.0,373.0,11497,4633215.0
2022-06-16,265393.0,593.0,202730,5036478.0
2022-06-17,292469.0,346.0,57573,5180650.0
2022-06-20,215725.0,5679.0,0,4764568.0
2022-06-21,288942.0,1603.0,0,4937610.0
2022-06-22,211379.0,872.0,130233,4907744.0
2022-06-23,292669.0,783.0,39903,5078512.0
2022-06-24,174001.0,434.0,26873,4138536.0
2022-06-27,194627.0,4403.0,35678,4253961.0
2022-06-28,169642.0,570.0,46614,3282151.0
2022-06-29,235794.0,1430.0,37321,4277325.0
2022-06-30,361297.0,451.0,86231,4452231.0
2022-07-01,120991.0,143.0,20492,2499520.0
2022-07-04,94554.0,599.0,10713,2498862.0
2022-07-05,138997.0,578.0,40208,2322527.0
2022-07-06,173851.0,60.0,16700,3169668.0
2022-07-07,147651.0,1407.0,18161,4916978.0
2022-07-08,331112.0,425.0,14746,12000026.0
2022-07-11,166397.0,368.0,33301,6699212.0
2022-07-12,0.0,132.0,1363921,18893681.0
2022-07-13,186586.0,1311.0,38307,5256979.0
2022-07-14,184379.0,1568.0,16698,6978529.0
2022-07-15,177489.0,591.0,10445,2809036.0
2022-07-18,139075.0,541.0,41468,3756219.0
2022-07-19,304811.0,697.0,6742,3436521.0
2022-07-20,167182.0,248.0,9628,4898350.0
2022-07-21,102595.0,436.0,3707,7592526.0
2022-07-22,93268.0,557.0,13720,6088577.0
2022-07-25,75879.0,248.0,10750,2237579.0
2022-07-26,92258.0,3238.0,15601,2593721.0
2022-07-27,126261.0,138.0,9412,3463760.0
2022-07-28,150778.0,1318.0,33064,1566140.0
2022-07-29,175139.0,1130.0,12759,2333918.0
2022-08-01,126052.0,957.0,12603,4658674.0
2022-08-02,110984.0,157.0,5874,2477932.0
2022-08-03,162676.0,265.0,13668,3733438.0
2022-08-04,143614.0,255.0,12922,5784455.0
2022-08-05,93959.0,802.0,14679,5556311.0
2022-08-08,167475.0,358.0,14681,2735006.0
2022-08-09,94701.0,331.0,13598,1465229.0
2022-08-10,114796.0,332.0,11977,7535557.0
2022-08-11,132070.0,187.0,8465,8083208.0
2022-08-12,189598.0,682.0,1205,6175540.0
2022-08-15,191484.0,1263.0,12965,
2022-08-16,164949.0,2525.0,12090,14943931.0
2022-08-17,413391.0,488.0,9430,9663717.0
2022-08-18,153169.0,1157.0,7037,2118138.0
2022-08-19,191642.0,8466.0,3089,2478718.0
2022-08-22,1410075.0,12246.0,4200,3354402.0
2022-08-23,601699.0,5505.0,12612,14134942.0
2022-08-24,273072.0,2750.0,3404,10641700.0
2022-08-25,178397.0,10608.0,4742,2081257.0
2022-08-26,166632.0,3232.0,118820,3367450.0
2022-08-29,0.0,8091.0,16394,3802844.0
2022-08-30,120919.0,11942.0,10836,3024965.0
2022-08-31,153115.0,2968.0,3180,2171949.0
2022-09-01,162233.0,4113.0,2375,3398460.0
2022-09-02,120402.0,1226.0,1156,2683449.0
2022-09-05,114470.0,897.0,17430,3719684.0
2022-09-06,145843.0,2992.0,1237,2711543.0
2022-09-07,167543.0,2698.0,2939,2852627.0
2022-09-08,146275.0,5904.0,34018,9635915.0
2022-09-09,236279.0,3956.0,3755,1940110.0
2022-09-12,314213.0,2655.0,11835,3897579.0
2022-09-13,139820.0,2601.0,1497,2681683.0
2022-09-14,198677.0,2406.0,227373,2355866.0
2022-09-15,101201.0,581.0,31315,10132211.0
2022-09-16,144735.0,497.0,57708,2977341.0
2022-09-19,97048.0,822.0,2910,3523262.0
2022-09-20,123168.0,582.0,57067,5401693.0
2022-09-21,53834.0,1712.0,78940,5602224.0
2022-09-22,159313.0,233.0,22969,2480799.0
2022-09-23,1848696.0,760.0,20665,3358188.0
2022-09-26,552500.0,1394.0,14485,5098646.0
2022-09-27,388449.0,2254.0,2049,5959045.0
2022-09-28,303642.0,281.0,15670,4286033.0
2022-09-29,198930.0,1192.0,63994,4731022.0
2022-09-30,235621.0,4874.0,50573,5735107.0
2022-10-03,137953.0,5199.0,19081,5260924.0
2022-10-04,193578.0,1909.0,23401,7177526.0
2022-10-05,195488.0,5863.0,9206,5249461.0
2022-10-06,112881.0,577.0,5580,4295224.0
2022-10-07,119569.0,986.0,6714,2389673.0
2022-10-10,180393.0,467.0,16498,12160359.0
2022-10-11,192159.0,575.0,1720,4805882.0
2022-10-12,177151.0,110.0,1250,9317698.0
2022-10-13,175314.0,596.0,3601,6639165.0
2022-10-14,113929.0,1504.0,5868,3922854.0
2022-10-17,230326.0,277.0,10652,4995460.0
2022-10-18,164418.0,188.0,13768,4075660.0
2022-10-19,94722.0,244.0,0,4407060.0
2022-10-20,107803.0,956.0,0,2963702.0
2022-10-21,145157.0,224.0,0,2162755.0
2022-10-24,111178.0,688.0,0,5508585.0
2022-10-25,111212.0,476.0,34663,14056289.0
2022-10-26,199834.0,636.0,9565,7499020.0
2022-10-27,71754.0,1299.0,22126,6022607.0
2022-10-28,204267.0,118.0,11670,6674374.0
2022-10-31,152337.0,2469.0,2134,3965083.0
2022-11-01,82341.0,859.0,9346,6134506.0
2022-11-02,58351.0,2155.0,4383,9341107.0
2022-11-03,110934.0,122.0,5517,7638720.0
2022-11-04,121157.0,1510.0,35447,5754231.0
2022-11-07,277361.0,256.0,9441,14423078.0
2022-11-08,86980.0,145.0,4276,8264126.0
2022-11-09,77514.0,71.0,5273,7322545.0
2022-11-10,108978.0,1177.0,26172,12103634.0
2022-11-11,161465.0,2079.0,12783,7056536.0
2022-11-14,244151.0,1295.0,2856,7932583.0
2022-11-15,132770.0,1209.0,11713,3619971.0
2022-11-16,141023.0,335.0,6838,11189447.0
2022-11-17,79413.0,496.0,0,3175561.0
2022-11-18,73413.0,836.0,0,1728857.0
2022-11-21,57916.0,1401.0,0,2397627.0
2022-11-22,83993.0,237.0,0,2023882.0
2022-11-23,99264.0,10.0,0,7212420.0
2022-11-24,132121.0,1278.0,0,3033848.0
2022-11-25,86492.0,1443.0,0,1827097.0
2022-11-28,67109.0,897.0,0,2494375.0
2022-11-29,94302.0,639.0,0,39041473.0
2022-11-30,186741.0,278.0,0,14225852.0
2022-12-01,118759.0,990.0,0,11747354.0
2022-12-02,87691.0,1032.0,0,6258422.0
2022-12-05,161180.0,110.0,0,5773650.0
2022-12-06,74387.0,166.0,118515,9836591.0
2022-12-07,54537.0,1126.0,186823,23543171.0
2022-12-08,66086.0,19.0,378651,6428366.0
2022-12-09,82949.0,341.0,175375,7943856.0
2022-12-12,123201.0,362.0,295393,6737972.0
2022-12-13,113584.0,339.0,109250,7209139.0
2022-12-14,55417.0,395.0,70367,13908800.0
2022-12-15,89150.0,666.0,33856,28390983.0
2022-12-16,121505.0,120.0,54929,18371193.0
2022-12-19,87743.0,886.0,39265348,8360266.0
2022-12-20,133394.0,366.0,132346,8492792.0
2022-12-21,205538.0,481.0,44189,7073183.0
2022-12-22,135995.0,862.0,30685,15947293.0
2022-12-23,115243.0,211.0,74528,13738168.0
2022-12-27,117471.0,881.0,53799,25453170.0
2022-12-28,76786.0,2884.0,6159,8447837.0
2022-12-29,252676.0,956.0,24117,15461952.0
2022-12-30,85472.0,142.0,9878,6846472.0
2023-01-02,125778.0,803.0,26822,8726852.0
2023-01-03,147688.0,245.0,16830,26785676.0
2023-01-04,195065.0,733.0,21948,23619222.0
2023-01-05,115821.0,163.0,27967,12143929.0
2023-01-06,214499.0,628.0,369328,7499527.0
2023-01-09,307651.0,754.0,49206,11098369.0
2023-01-10,106777.0,602.0,26429,20877936.0
2023-01-11,147923.0,362.0,163261,9280925.0
2023-01-12,110282.0,6344.0,7786,10675244.0
2023-01-13,83664.0,652.0,34527,17122778.0
2023-01-16,134962.0,1272.0,28966,12094371.0
2023-01-17,66933.0,1754.0,15630,10491245.0
2023-01-18,58399.0,960.0,21709,8100739.0
2023-01-19,116116.0,352.0,35627,6406107.0
2023-01-20,87285.0,714.0,49277,5370679.0
2023-01-23,73632.0,1069.0,15875,34400021.0
2023-01-24,128424.0,881.0,8703,11746720.0
2023-01-25,42495.0,1552.0,3315,12375187.0
2023-01-26,49370.0,582.0,5360,6891208.0
2023-01-27,0.0,4734.0,3170,8359131.0
2023-01-30,172585.0,2656.0,6686,7283245.0
2023-01-31,62859.0,303.0,74839,10516821.0
2023-02-01,58461.0,132.0,4321,8568324.0
2023-02-02,124755.0,2465.0,6715,6264664.0
2023-02-03,72211.0,1393.0,6463,3847870.0
2023-02-06,83123.0,3006.0,19485,3468960.0
2023-02-07,72558.0,1557.0,3866,7494900.0
2023-02-08,104299.0,2336.0,25794,18203260.0
2023-02-09,162842.0,3055.0,3869,15278850.0
2023-02-10,116593.0,297.0,10497,8998104.0
2023-02-13,129314.0,184.0,19840,4471253.0
2023-02-14,49424.0,647.0,205426,5968399.0
2023-02-15,150851.0,494.0,3395,4245747.0
2023-02-16,192063.0,1163.0,3603,4890397.0
2023-02-17,83847.0,1413.0,2297,3195552.0
2023-02-20,285470.0,2606.0,3579,8527164.0
2023-02-21,114525.0,1397.0,705,4551484.0
2023-02-22,101471.0,1414.0,32549,7003990.0
2023-02-23,62757.0,534.0,34493,12397805.0
2023-02-24,60878.0,1272.0,76681,5040903.0
2023-02-27,191148.0,790.0,8757,6899178.0
2023-02-28,193236.0,990.0,6467,4824311.0
2023-03-01,81163.0,137.0,228631,3674185.0
2023-03-02,98185.0,204.0,410184,4779232.0
2023-03-03,186668.0,159.0,4199,9556385.0
2023-03-06,174486.0,3099.0,4987,7023672.0
2023-03-07,210340.0,2336.0,14771,6702624.0
2023-03-08,771658.0,340.0,16480,19184971.0
2023-03-09,473009.0,81.0,19145,9299301.0
2023-03-10,158043.0,224.0,31775,5672400.0
2023-03-13,301105.0,440.0,64507,9015449.0
2023-03-14,155100.0,694.0,15038,6104426.0
2023-03-15,157990.0,266.0,415566,5239226.0
2023-03-16,91360.0,1382.0,1150,7551246.0
2023-03-17,318104.0,40.0,3067,13553316.0
