,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AAPL,BVB.DE,GOOG,MCD,NFLX,AAPL,BVB.DE,GOOG,MCD,NFLX,AAPL,BVB.DE,GOOG,MCD,NFLX,AAPL,BVB.DE,GOOG,MCD,NFLX,AAPL,BVB.DE,GOOG,MCD,NFLX,AAPL,BVB.DE,GOOG,MCD,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,39.81304168701172,8.966900825500488,54.452999114990234,164.63113403320312,340.6600036621094,41.3125,9.029999732971191,54.452999114990234,181.77000427246094,340.6600036621094,41.537498474121094,9.145000457763672,54.54999923706055,187.7899932861328,341.7799987792969,40.057498931884766,8.979999542236328,53.342498779296875,178.6699981689453,330.79998779296875,40.8125,9.09000015258789,53.42150115966797,182.9199981689453,332.75,244439200.0,140160.0,25596000.0,9489900.0,9234500.0
2019-01-31,40.0997314453125,8.922215461730957,55.81850051879883,161.92306518554688,339.5,41.61000061035156,8.984999656677246,55.81850051879883,178.77999877929688,339.5,42.25,9.104999542236328,55.86650085449219,181.85000610351562,345.989990234375,41.13999938964844,8.859999656677246,54.77050018310547,176.8699951171875,338.0899963378906,41.52750015258789,9.0600004196167,55.150001525878906,180.25,339.67999267578125,162958400.0,307654.0,30766000.0,10440100.0,8535500.0
2019-02-01,40.11901092529297,9.110888481140137,55.537498474121094,160.05728149414062,339.8500061035156,41.630001068115234,9.175000190734863,55.537498474121094,176.72000122070312,339.8500061035156,42.244998931884766,9.295000076293945,56.25,180.49000549316406,346.8399963378906,41.48249816894531,9.015000343322754,55.24449920654297,176.47999572753906,336.5,41.7400016784668,9.020000457763672,55.619998931884766,179.5500030517578,337.17999267578125,130672400.0,321355.0,29244000.0,6529200.0,9827800.0
2019-02-04,41.25859832763672,9.135712623596191,56.63999938964844,160.80902099609375,351.3399963378906,42.8125,9.199999809265137,56.63999938964844,177.5500030517578,351.3399963378906,42.915000915527344,9.354999542236328,56.63999938964844,177.77999877929688,352.0,41.81999969482422,9.154999732971191,55.45100021362305,175.66000366210938,341.29998779296875,41.852500915527344,9.180000305175781,55.632999420166016,177.2899932861328,342.6000061035156,125982000.0,319590.0,51530000.0,4533800.0,9051400.0
2019-02-05,41.96449661254883,9.388931274414062,57.29949951171875,160.8271484375,355.80999755859375,43.54499816894531,9.454999923706055,57.29949951171875,177.57000732421875,355.80999755859375,43.77000045776367,9.454999923706055,57.342498779296875,179.4199981689453,360.0,43.087501525878906,9.149999618530273,55.86240005493164,177.22000122070312,352.8999938964844,43.21500015258789,9.199999809265137,56.242000579833984,177.7100067138672,353.20001220703125,144406400.0,302281.0,71044000.0,4495900.0,9046600.0
2019-02-06,41.978965759277344,8.812984466552734,55.76150131225586,159.5681610107422,352.19000244140625,43.560001373291016,8.875,55.76150131225586,176.17999267578125,352.19000244140625,43.89250183105469,9.319999694824219,57.349998474121094,177.5500030517578,357.0400085449219,43.212501525878906,8.779999732971191,55.63850021362305,175.99000549316406,347.19000244140625,43.662498474121094,9.199999809265137,56.97850036621094,177.5500030517578,357.0,112958400.0,905554.0,42112000.0,3965200.0,6717700.0
2019-02-07,41.183902740478516,8.808018684387207,54.93550109863281,158.75303649902344,344.7099914550781,42.73500061035156,8.869999885559082,54.93550109863281,175.27999877929688,344.7099914550781,43.48500061035156,8.9399995803833,55.242000579833984,176.25999450683594,348.75,42.584999084472656,8.789999961853027,54.29999923706055,174.30999755859375,339.0199890136719,43.099998474121094,8.850000381469727,55.20800018310547,176.0,347.8999938964844,126966800.0,223116.0,40896000.0,4176300.0,7864500.0
2019-02-08,41.2322998046875,8.817949295043945,54.75299835205078,158.2730255126953,347.57000732421875,42.602500915527344,8.880000114440918,54.75299835205078,174.75,347.57000732421875,42.665000915527344,8.984999656677246,54.945499420166016,175.47000122070312,348.0,42.10499954223633,8.819999694824219,54.32749938964844,174.39999389648438,338.0,42.247501373291016,8.819999694824219,54.349998474121094,174.77000427246094,338.0,95280000.0,234246.0,21516000.0,4051600.0,7561400.0
2019-02-11,40.995174407958984,8.152630805969238,54.7504997253418,157.8292236328125,345.7300109863281,42.35749816894531,8.210000038146973,54.7504997253418,174.25999450683594,345.7300109863281,42.8025016784668,8.774999618530273,55.29724884033203,175.89999389648438,352.8699951171875,42.3125,8.204999923706055,54.643001556396484,174.1699981689453,344.80999755859375,42.76250076293945,8.774999618530273,54.84749984741211,175.24000549316406,350.0,83973600.0,724545.0,21304000.0,3216400.0,5454900.0
2019-02-12,41.34844207763672,8.291653633117676,56.06850051879883,157.5665740966797,359.9700012207031,42.72249984741211,8.350000381469727,56.06850051879883,173.97000122070312,359.9700012207031,42.75,8.375,56.26475143432617,175.27999877929688,360.0,42.42499923706055,8.234999656677246,55.29249954223633,173.8000030517578,346.5199890136719,42.525001525878906,8.234999656677246,55.34000015258789,174.7899932861328,348.0899963378906,89134000.0,318377.0,32182000.0,4692800.0,10429400.0
2019-02-13,41.1766357421875,8.286687850952148,56.007999420166016,157.72962951660156,351.7699890136719,42.54499816894531,8.345000267028809,56.007999420166016,174.14999389648438,351.7699890136719,43.119998931884766,8.494999885559082,56.73649978637695,174.66000366210938,359.6000061035156,42.47999954223633,8.345000267028809,55.92499923706055,173.75,350.2799987792969,42.84749984741211,8.390000343322754,56.2495002746582,174.0,357.29998779296875,89960800.0,215676.0,20996000.0,5283000.0,10559100.0
2019-02-14,41.326656341552734,7.750461101531982,56.083499908447266,159.28744506835938,359.07000732421875,42.70000076293945,7.804999828338623,56.083499908447266,175.8699951171875,359.07000732421875,42.814998626708984,7.869999885559082,56.4114990234375,176.44000244140625,360.45001220703125,42.345001220703125,7.704999923706055,55.52225112915039,173.41000366210938,348.3299865722656,42.4275016784668,7.789999961853027,55.90250015258789,173.92999267578125,351.75,87342800.0,508486.0,18952000.0,4428800.0,9295300.0
2019-02-15,41.234718322753906,7.755425930023193,55.682498931884766,163.00083923339844,356.8699951171875,42.60499954223633,7.809999942779541,55.682498931884766,179.97000122070312,356.8699951171875,42.92499923706055,7.885000228881836,56.583499908447266,179.97999572753906,364.3999938964844,42.4375,7.769999980926514,55.532501220703125,177.00999450683594,355.5,42.8125,7.809999942779541,56.50400161743164,177.27999877929688,358.4700012207031,98507200.0,350861.0,28996000.0,4648600.0,9230000.0
2019-02-18,,7.715705394744873,,,,,7.769999980926514,,,,,7.800000190734863,,,,,7.65500020980835,,,,,7.795000076293945,,,,,391627.0,,,
2019-02-19,41.35811996459961,7.55682373046875,55.928001403808594,162.34873962402344,361.9200134277344,42.73249816894531,7.610000133514404,55.928001403808594,179.25,361.9200134277344,42.86000061035156,7.730000019073486,56.09450149536133,181.89999389648438,365.0,42.372501373291016,7.385000228881836,55.5,179.16000366210938,355.32000732421875,42.4275016784668,7.619999885559082,55.5,181.11000061035156,355.79998779296875,75891200.0,699283.0,20928000.0,4765400.0,7396600.0
2019-02-20,41.624267578125,7.541928291320801,55.689998626708984,163.47181701660156,359.9100036621094,43.00749969482422,7.59499979019165,55.689998626708984,180.49000549316406,359.9100036621094,43.33000183105469,7.755000114440918,56.170501708984375,180.9199981689453,366.7099914550781,42.747501373291016,7.579999923706055,55.263999938964844,179.33999633789062,356.70001220703125,42.79750061035156,7.614999771118164,55.9995002746582,179.47000122070312,364.8500061035156,104457600.0,369224.0,21756000.0,3707400.0,8110700.0
2019-02-21,41.38957595825195,7.363186359405518,54.8484992980957,165.5730743408203,356.9700012207031,42.76499938964844,7.414999961853027,54.8484992980957,182.80999755859375,356.9700012207031,43.092498779296875,7.610000133514404,55.59700012207031,183.33999633789062,362.8500061035156,42.57500076293945,7.34499979019165,54.625999450683594,180.39999389648438,353.8800048828125,42.95000076293945,7.605000019073486,55.54199981689453,180.4499969482422,360.0299987792969,68998800.0,336021.0,28302000.0,4391000.0,6227900.0
2019-02-22,41.85171127319336,7.432697296142578,55.51850128173828,165.89913940429688,363.0199890136719,43.24250030517578,7.485000133514404,55.51850128173828,183.1699981689453,363.0199890136719,43.25,7.610000133514404,55.5620002746582,183.41000366210938,366.1300048828125,42.845001220703125,7.40500020980835,54.779998779296875,182.0,360.04998779296875,42.89500045776367,7.425000190734863,55.04499816894531,182.97999572753906,360.3399963378906,75652800.0,314830.0,20990000.0,3073500.0,7088200.0
2019-02-25,42.156578063964844,7.6312994956970215,55.470001220703125,165.39193725585938,363.9100036621094,43.557498931884766,7.684999942779541,55.470001220703125,182.61000061035156,363.9100036621094,43.967498779296875,7.75,55.926998138427734,184.7100067138672,371.489990234375,43.48749923706055,7.590000152587891,55.36349868774414,182.41000366210938,363.7900085449219,43.540000915527344,7.605000019073486,55.79999923706055,183.92999267578125,367.010009765625,87493600.0,218089.0,28262000.0,3090800.0,7569300.0
2019-02-26,42.1807746887207,7.6213698387146,55.756500244140625,165.93536376953125,364.9700012207031,43.58250045776367,7.675000190734863,55.756500244140625,183.2100067138672,364.9700012207031,43.82500076293945,7.744999885559082,55.97549819946289,183.80999755859375,365.70001220703125,43.29249954223633,7.635000228881836,54.99599838256836,182.47000122070312,359.3299865722656,43.4275016784668,7.735000133514404,55.287498474121094,183.44000244140625,362.9800109863281,68280800.0,228857.0,29426000.0,2219100.0,4944600.0
2019-02-27,42.311431884765625,7.591578960418701,55.8025016784668,166.07122802734375,362.8699951171875,43.717498779296875,7.644999980926514,55.8025016784668,183.36000061035156,362.8699951171875,43.75,7.684999942779541,55.89899826049805,184.05999755859375,368.0299987792969,43.182498931884766,7.539999961853027,55.04999923706055,182.83999633789062,359.79998779296875,43.3025016784668,7.664999961853027,55.34749984741211,183.07000732421875,363.5,111341600.0,294345.0,19368000.0,2261700.0,5629900.0
2019-02-28,41.895259857177734,7.522068023681641,55.99599838256836,167.5660400390625,358.1000061035156,43.287498474121094,7.574999809265137,55.99599838256836,183.83999633789062,358.1000061035156,43.727500915527344,7.699999809265137,56.38249969482422,183.97999572753906,366.3900146484375,43.22999954223633,7.534999847412109,55.550498962402344,182.00999450683594,357.7099914550781,43.58000183105469,7.699999809265137,55.564998626708984,182.1300048828125,362.4700012207031,112861600.0,136423.0,30850000.0,3297900.0,6186800.0
2019-03-01,42.33562469482422,7.7454962730407715,57.04949951171875,168.6688995361328,357.32000732421875,43.74250030517578,7.800000190734863,57.04949951171875,185.0500030517578,357.32000732421875,43.787498474121094,7.840000152587891,57.14849853515625,185.64999389648438,362.8699951171875,43.22249984741211,7.625,56.23749923706055,184.07000732421875,354.69000244140625,43.56999969482422,7.639999866485596,56.244998931884766,184.58999633789062,362.260009765625,103544800.0,211486.0,29006000.0,2691000.0,5526500.0
2019-03-04,42.548553466796875,6.956051349639893,57.38999938964844,164.60374450683594,351.0400085449219,43.962501525878906,7.005000114440918,57.38999938964844,180.58999633789062,351.0400085449219,44.4375,7.394999980926514,57.91400146484375,184.72999572753906,362.25,43.49250030517578,6.934999942779541,56.53450012207031,179.6999969482422,348.0400085449219,43.92250061035156,7.304999828338623,57.3494987487793,184.5500030517578,359.7200012207031,109744800.0,1247179.0,28920000.0,4899800.0,7487000.0
2019-03-05,42.471126556396484,7.248990058898926,58.10150146484375,165.29649353027344,354.29998779296875,43.88249969482422,7.300000190734863,58.10150146484375,181.35000610351562,354.29998779296875,44.0,7.360000133514404,58.480499267578125,181.75,356.1700134277344,43.6349983215332,7.03000020980835,57.309749603271484,180.35000610351562,348.25,43.98500061035156,7.03000020980835,57.50299835205078,180.60000610351562,351.4599914550781,78949600.0,653848.0,28864000.0,3362500.0,5937800.0
2019-03-06,42.22674560546875,7.258919715881348,57.893001556396484,165.916259765625,359.6099853515625,43.630001068115234,7.309999942779541,57.893001556396484,182.02999877929688,359.6099853515625,43.872501373291016,7.355000019073486,58.378299713134766,183.4600067138672,359.8800048828125,43.48500061035156,7.125,57.77450180053711,181.89999389648438,351.70001220703125,43.66749954223633,7.255000114440918,58.1245002746582,182.0,353.6000061035156,83241600.0,450446.0,21986000.0,2083900.0,6211900.0
2019-03-07,41.737998962402344,7.169548511505127,57.165000915527344,164.53994750976562,352.6000061035156,43.125,7.21999979019165,57.165000915527344,180.52000427246094,352.6000061035156,43.61000061035156,7.425000190734863,57.83774948120117,182.38999938964844,362.8599853515625,43.005001068115234,7.21999979019165,56.74549865722656,179.9499969482422,350.5,43.467498779296875,7.355000019073486,57.7859992980957,182.1199951171875,360.1600036621094,99185600.0,295885.0,23332000.0,3268100.0,6151300.0
2019-03-08,41.83719253540039,7.273815155029297,57.11600112915039,163.6102294921875,349.6000061035156,43.227500915527344,7.324999809265137,57.11600112915039,179.5,349.6000061035156,43.26750183105469,7.349999904632568,57.354000091552734,180.0,349.9200134277344,42.375,7.170000076293945,56.165000915527344,178.27000427246094,342.4700012207031,42.58000183105469,7.230000019073486,56.33649826049805,179.75,345.75,95997600.0,284668.0,24248000.0,2757200.0,6898800.0
2019-03-11,43.286529541015625,7.50717306137085,58.78799819946289,165.0503692626953,358.8599853515625,44.724998474121094,7.559999942779541,58.78799819946289,181.0800018310547,358.8599853515625,44.779998779296875,7.664999961853027,58.80950164794922,181.1199951171875,358.9800109863281,43.837501525878906,7.369999885559082,57.22249984741211,179.8000030517578,350.0299987792969,43.872501373291016,7.369999885559082,57.22249984741211,180.0,352.0,128044000.0,379228.0,34384000.0,2071500.0,5387300.0
2019-03-12,43.77287292480469,7.4873127937316895,59.65999984741211,165.73397827148438,356.2699890136719,45.227500915527344,7.539999961853027,59.65999984741211,181.8300018310547,356.2699890136719,45.66749954223633,7.635000228881836,60.0,182.10000610351562,360.1300048828125,44.842498779296875,7.539999961853027,58.91299819946289,180.66000366210938,353.79998779296875,45.0,7.59499979019165,58.91299819946289,181.6699981689453,359.3699951171875,129870400.0,161048.0,40262000.0,2191800.0,5164600.0
2019-03-13,43.9664421081543,7.6015095710754395,59.66600036621094,165.94361877441406,361.2099914550781,45.4275016784668,7.65500020980835,59.66600036621094,182.05999755859375,361.2099914550781,45.82500076293945,7.695000171661377,60.04650115966797,183.17999267578125,362.4800109863281,45.22999954223633,7.519999980926514,59.59700012207031,181.6999969482422,352.7699890136719,45.5625,7.554999828338623,60.032249450683594,182.52000427246094,355.80999755859375,124130000.0,315054.0,28718000.0,2612100.0,6444100.0
2019-03-14,44.45519256591797,7.56675386428833,59.27750015258789,166.5634307861328,358.82000732421875,45.932498931884766,7.619999885559082,59.27750015258789,182.74000549316406,358.82000732421875,46.025001525878906,7.675000190734863,59.89400100708008,182.77999877929688,363.8399963378906,45.63999938964844,7.554999828338623,59.2239990234375,180.6699981689453,358.1000061035156,45.974998474121094,7.675000190734863,59.72549819946289,181.99000549316406,360.5,94318000.0,245975.0,23456000.0,2375300.0,5271400.0
2019-03-15,45.033477783203125,7.6015095710754395,59.222999572753906,168.92416381835938,361.4599914550781,46.529998779296875,7.65500020980835,59.222999572753906,185.3300018310547,361.4599914550781,46.83250045776367,7.739999771118164,59.82849884033203,185.4600067138672,364.0,45.935001373291016,7.65500020980835,59.13050079345703,182.11000061035156,358.8900146484375,46.212501525878906,7.675000190734863,59.66899871826172,183.27000427246094,361.0199890136719,156171600.0,238410.0,49236000.0,6010500.0,8444500.0
2019-03-18,45.493202209472656,7.671020030975342,59.2130012512207,167.6663055419922,363.44000244140625,47.005001068115234,7.724999904632568,59.2130012512207,183.9499969482422,363.44000244140625,47.09749984741211,7.960000038146973,59.5,186.25999450683594,370.9700012207031,46.4474983215332,7.664999961853027,58.87105178833008,183.41000366210938,361.8599853515625,46.45000076293945,7.724999904632568,59.165000915527344,185.97999572753906,362.4700012207031,104879200.0,348771.0,25852000.0,3669200.0,7194700.0
2019-03-19,45.1326789855957,7.954028606414795,59.942501068115234,166.900634765625,358.7799987792969,46.63249969482422,8.010000228881836,59.942501068115234,183.11000061035156,358.7799987792969,47.247501373291016,8.0649995803833,60.0,184.3699951171875,366.9599914550781,46.47999954223633,7.679999828338623,59.29349899291992,182.52999877929688,356.79998779296875,47.087501525878906,7.699999809265137,59.44049835205078,184.05999755859375,366.3999938964844,126585600.0,567706.0,30414000.0,4102800.0,7541400.0
2019-03-20,45.52707290649414,7.958993911743164,61.19850158691406,168.5960235595703,375.2200012207031,47.040000915527344,8.015000343322754,61.19850158691406,184.97000122070312,375.2200012207031,47.372501373291016,8.170000076293945,61.356998443603516,185.36000061035156,375.8999938964844,46.182498931884766,7.994999885559082,59.80849838256836,182.32000732421875,357.010009765625,46.557498931884766,8.024999618530273,59.86750030517578,183.3800048828125,358.9100036621094,124140800.0,435624.0,44548000.0,3522400.0,10917200.0
2019-03-21,47.2038459777832,8.003679275512695,61.57699966430664,169.8720703125,377.8699951171875,48.772499084472656,8.0600004196167,61.57699966430664,186.3699951171875,377.8699951171875,49.08250045776367,8.09000015258789,61.589500427246094,186.6300048828125,379.0,47.45249938964844,8.0,60.657501220703125,184.42999267578125,370.6099853515625,47.505001068115234,8.079999923706055,60.79999923706055,184.44000244140625,374.0,204136800.0,196409.0,24080000.0,2830200.0,8544000.0
2019-03-22,46.226341247558594,7.884517669677734,60.275001525878906,170.2731170654297,361.010009765625,47.76250076293945,7.940000057220459,60.275001525878906,186.80999755859375,361.010009765625,49.42250061035156,8.135000228881836,61.5,188.64999389648438,376.42999267578125,47.69499969482422,7.925000190734863,60.14125061035156,185.94000244140625,360.0400085449219,48.834999084472656,8.095000267028809,61.316001892089844,185.9600067138672,375.95001220703125,169630800.0,137894.0,34284000.0,3319600.0,8661300.0
2019-03-25,45.66741180419922,7.824937343597412,59.650001525878906,169.2796173095703,366.2300109863281,47.185001373291016,7.880000114440918,59.650001525878906,185.72000122070312,366.2300109863281,47.994998931884766,7.934999942779541,60.31990051269531,186.4600067138672,367.0400085449219,46.650001525878906,7.835000038146973,59.35200119018555,184.00999450683594,357.44000244140625,47.877498626708984,7.90500020980835,59.846500396728516,186.25,359.0,175381200.0,109529.0,29936000.0,2651600.0,8473800.0
2019-03-26,45.19559097290039,7.849762439727783,59.23099899291992,170.88380432128906,359.9700012207031,46.6974983215332,7.90500020980835,59.23099899291992,187.47999572753906,359.9700012207031,48.220001220703125,7.965000152587891,60.14149856567383,188.8800048828125,368.3800048828125,46.14500045776367,7.840000152587891,58.83599853515625,186.35000610351562,358.0199890136719,47.915000915527344,7.855000019073486,59.92649841308594,186.64999389648438,367.8699951171875,199202000.0,101985.0,38024000.0,2609600.0,7666500.0
2019-03-27,45.602088928222656,7.944098472595215,58.6510009765625,170.91114807128906,353.3699951171875,47.11750030517578,8.0,58.6510009765625,187.50999450683594,353.3699951171875,47.439998626708984,8.050000190734863,59.37794876098633,188.66000366210938,362.4700012207031,46.63750076293945,7.900000095367432,57.96849822998047,187.02999877929688,350.3699951171875,47.1875,7.954999923706055,59.275001525878906,187.63999938964844,361.0,119393600.0,160175.0,28004000.0,1684800.0,7852400.0
2019-03-28,45.662574768066406,8.033470153808594,58.42449951171875,172.624755859375,354.6099853515625,47.18000030517578,8.09000015258789,58.42449951171875,189.38999938964844,354.6099853515625,47.38999938964844,8.1850004196167,58.578250885009766,189.4499969482422,355.94000244140625,46.88249969482422,7.994999885559082,57.97154998779297,187.92999267578125,349.20001220703125,47.23749923706055,8.045000076293945,58.57699966430664,187.97000122070312,354.489990234375,83121600.0,232043.0,19234000.0,1977100.0,4361000.0
2019-03-29,45.960182189941406,8.132770538330078,58.66550064086914,173.089599609375,356.55999755859375,47.48749923706055,8.1899995803833,58.66550064086914,189.89999389648438,356.55999755859375,47.52000045776367,8.1899995803833,58.949501037597656,190.52000427246094,358.25,47.1349983215332,8.0600004196167,58.14400100708008,188.91000366210938,353.7099914550781,47.45750045776367,8.095000267028809,58.744998931884766,190.25,357.1600036621094,94256000.0,213707.0,25398000.0,2952000.0,4705600.0
2019-04-01,46.27230453491211,8.31647777557373,59.721500396728516,171.7132568359375,366.9599914550781,47.810001373291016,8.375,59.721500396728516,188.38999938964844,366.9599914550781,47.91999816894531,8.53499984741211,59.83300018310547,190.85000610351562,368.3299865722656,47.095001220703125,8.319999694824219,59.099998474121094,187.74000549316406,358.510009765625,47.90999984741211,8.350000381469727,59.20500183105469,190.5,359.0,111448000.0,376598.0,25050000.0,3195100.0,7036100.0
2019-04-02,46.944950103759766,8.395918846130371,60.02450180053711,171.67681884765625,367.7200012207031,48.505001068115234,8.454999923706055,60.02450180053711,188.35000610351562,367.7200012207031,48.6150016784668,8.494999885559082,60.067501068115234,188.9499969482422,368.4200134277344,47.76250076293945,8.354999542236328,59.285499572753906,186.6999969482422,362.2200012207031,47.772499084472656,8.354999542236328,59.76599884033203,188.91000366210938,366.25,91062800.0,187130.0,16558000.0,1797700.0,5158700.0
2019-04-03,47.26676559448242,8.385988235473633,60.29600143432617,171.67681884765625,369.75,48.837501525878906,8.444999694824219,60.29600143432617,188.35000610351562,369.75,49.125,8.53499984741211,60.814998626708984,189.24000549316406,373.4100036621094,48.287498474121094,8.430000305175781,60.025001525878906,187.6199951171875,366.19000244140625,48.3125,8.5,60.374000549316406,188.8800048828125,369.260009765625,93087200.0,176469.0,20286000.0,2512300.0,5368900.0
2019-04-04,47.349037170410156,8.385988235473633,60.75,173.062255859375,367.8800048828125,48.92250061035156,8.444999694824219,60.75,189.8699951171875,367.8800048828125,49.092498779296875,8.489999771118164,60.78350067138672,190.72999572753906,372.04998779296875,48.28499984741211,8.414999961853027,60.20650100708008,188.89999389648438,362.3999938964844,48.6974983215332,8.460000038146973,60.297000885009766,189.0500030517578,370.07000732421875,76457200.0,146282.0,19000000.0,2324900.0,4627300.0
2019-04-05,47.6660041809082,8.31151294708252,60.35749816894531,173.82789611816406,365.489990234375,49.25,8.369999885559082,60.35749816894531,190.7100067138672,365.489990234375,49.275001525878906,8.529999732971191,60.81100082397461,191.24000549316406,369.79998779296875,48.98249816894531,8.305000305175781,60.25149917602539,190.07000732421875,364.6600036621094,49.11249923706055,8.494999885559082,60.7495002746582,190.35000610351562,369.0,74106400.0,383025.0,18144000.0,2438400.0,3905500.0
2019-04-08,48.41606521606445,8.197317123413086,60.19200134277344,173.04403686523438,361.4100036621094,50.025001525878906,8.255000114440918,60.19200134277344,189.85000610351562,361.4100036621094,50.057498931884766,8.270000457763672,60.43450164794922,191.5,365.94000244140625,49.084999084472656,7.934999942779541,59.99300003051758,189.60000610351562,359.92999267578125,49.10499954223633,8.020000457763672,60.394500732421875,190.7100067138672,365.1099853515625,103526800.0,314188.0,17204000.0,2290100.0,4653800.0
2019-04-09,48.270896911621094,8.17745590209961,59.86249923706055,173.25364685058594,364.7099914550781,49.875,8.234999656677246,59.86249923706055,190.0800018310547,364.7099914550781,50.712501525878906,8.289999961853027,60.114498138427734,190.27999877929688,366.739990234375,49.807498931884766,8.180000305175781,59.65399932861328,188.44000244140625,359.0,50.08000183105469,8.270000457763672,59.79999923706055,189.39999389648438,360.5400085449219,143072800.0,122961.0,17528000.0,2279500.0,5439200.0
2019-04-10,48.54188919067383,8.366128921508789,60.108001708984375,172.46978759765625,363.9200134277344,50.154998779296875,8.425000190734863,60.108001708984375,189.22000122070312,363.9200134277344,50.185001373291016,8.4399995803833,60.18925094604492,191.3000030517578,368.8500061035156,49.54499816894531,8.234999656677246,59.82175064086914,188.75999450683594,362.25,49.66999816894531,8.265000343322754,60.034000396728516,190.55999755859375,365.7900085449219,86781200.0,150867.0,14492000.0,2406800.0,4545600.0
2019-04-11,48.137821197509766,8.515080451965332,60.23099899291992,172.15988159179688,367.6499938964844,49.73749923706055,8.574999809265137,60.23099899291992,188.8800048828125,367.6499938964844,50.25,8.595000267028809,60.39799880981445,189.47999572753906,370.1199951171875,49.61000061035156,8.420000076293945,60.006500244140625,188.0500030517578,360.80999755859375,50.212501525878906,8.494999885559082,60.198001861572266,189.27999877929688,365.0,83603200.0,243644.0,14204000.0,1740400.0,6526900.0
2019-04-12,48.11845779418945,8.515080451965332,60.89350128173828,174.6391143798828,351.1400146484375,49.717498779296875,8.574999809265137,60.89350128173828,191.60000610351562,351.1400146484375,50.03499984741211,8.595000267028809,60.91749954223633,192.27999877929688,361.75,49.0525016784668,8.484999656677246,60.40549850463867,189.57000732421875,349.3599853515625,49.79999923706055,8.579999923706055,60.5,189.58999633789062,360.69000244140625,111042800.0,151323.0,18668000.0,3238800.0,15646200.0
2019-04-15,48.205570220947266,8.455500602722168,61.05500030517578,174.86697387695312,348.8699951171875,49.807498931884766,8.515000343322754,61.05500030517578,191.85000610351562,348.8699951171875,49.962501525878906,8.619999885559082,61.209999084472656,192.35000610351562,352.2099914550781,49.502498626708984,8.479999542236328,60.455501556396484,190.85000610351562,342.2699890136719,49.64500045776367,8.585000038146973,60.900001525878906,191.77000427246094,350.7099914550781,70146400.0,177565.0,23748000.0,1973500.0,8842300.0
2019-04-16,48.21040725708008,8.783194541931152,61.35649871826172,174.73025512695312,359.4599914550781,49.8125,8.845000267028809,61.35649871826172,191.6999969482422,359.4599914550781,50.342498779296875,8.90999984741211,61.54100036621094,193.07000732421875,364.4800109863281,49.63999938964844,8.515000343322754,61.00600051879883,191.38999938964844,352.7200012207031,49.8650016784668,8.515000343322754,61.25,192.5,355.0,102785600.0,532990.0,17126000.0,1559200.0,18740200.0
2019-04-17,49.149208068847656,8.708718299865723,61.81700134277344,174.64822387695312,354.739990234375,50.782501220703125,8.770000457763672,61.81700134277344,191.61000061035156,354.739990234375,50.845001220703125,8.824999809265137,62.02799987792969,192.35000610351562,368.760009765625,49.65250015258789,8.574999809265137,61.39099884033203,191.3699951171875,350.6000061035156,49.8849983215332,8.824999809265137,61.650001525878906,192.0,365.04998779296875,115627200.0,300972.0,24438000.0,1875000.0,18054100.0
2019-04-18,49.32583236694336,8.688858032226562,61.81850051879883,177.6561279296875,360.3500061035156,50.96500015258789,8.75,61.81850051879883,194.91000366210938,360.3500061035156,51.037498474121094,8.819999694824219,62.099998474121094,195.0,360.4100036621094,50.630001068115234,8.670000076293945,61.730499267578125,191.66000366210938,351.6400146484375,50.779998779296875,8.71500015258789,61.95899963378906,191.77000427246094,355.0,96783200.0,168875.0,26636000.0,2918400.0,8353200.0
2019-04-22,49.487945556640625,,62.44200134277344,176.7537078857422,377.3399963378906,51.13249969482422,,62.44200134277344,193.9199981689453,377.3399963378906,51.23500061035156,,62.454498291015625,194.72999572753906,377.69000244140625,50.584999084472656,,61.41550064086914,193.3800048828125,359.0,50.70750045776367,,61.79949951171875,194.0,359.70001220703125,77758000.0,,16146000.0,1738400.0,11980500.0
2019-04-23,50.201725006103516,8.738508224487305,63.227500915527344,177.97509765625,381.8900146484375,51.869998931884766,8.800000190734863,63.227500915527344,195.25999450683594,381.8900146484375,51.9375,9.005000114440918,63.45000076293945,195.9499969482422,384.79998779296875,50.974998474121094,8.78499984741211,62.319000244140625,194.1199951171875,374.7099914550781,51.10749816894531,8.795000076293945,62.53450012207031,194.30999755859375,375.45001220703125,93292000.0,238874.0,26398000.0,2192900.0,10089800.0
2019-04-24,50.12430191040039,8.644171714782715,62.79999923706055,180.13528442382812,374.2300109863281,51.790000915527344,8.704999923706055,62.79999923706055,197.6300048828125,374.2300109863281,52.119998931884766,8.850000381469727,63.4005012512207,198.25999450683594,381.8999938964844,51.76250076293945,8.65999984741211,62.75,195.33999633789062,373.2699890136719,51.84000015258789,8.805000305175781,63.20600128173828,195.57000732421875,381.07000732421875,70162400.0,129411.0,20376000.0,3070100.0,6541900.0
